3750,Esperança de Segredo,1,João Gomes
3751,Enigma de Ecos,2,João Gomes
3752,Imortal de Fronteira,3,João Santos
3753,Caminho de História,4,Carlos Gomes
3754,Fogo de História,5,Beatriz Pereira
3755,Mistério de Natureza,6,Maria Pereira
3756,Alma de Memória,7,Laura Souza
3757,Horizonte de Labirinto,8,Carlos Santos
3758,Eterno de Aventura,9,Rafael Souza
3759,Aventura de Liberdade,10,Carlos Souza
3760,Vida de Terra,1,Maria Santos
3761,Luz de Tradição,2,Carlos Souza
3762,Liberdade de Horizontes,3,Isabela Silva
3763,Vento de Aventura,4,Ana Costa
3764,Sonho de Guerra,5,Ana Souza
3765,Renascer de Sonho,6,João Souza
3766,Enigma de Liberdade,7,João Santos
3767,Sonho de Fogo,8,Pedro Silva
3768,Céu de Mistério,9,Laura Gomes
3769,Aventura de Amor,10,João Ferreira
3770,Revolução de Ecos,1,Pedro Santos
3771,Alma de Herança,2,Mateus Lima
3772,Eterno de Alma,3,Isabela Lima
3773,Herança de Mistério,4,Mateus Almeida
3774,Horizontes de Coração,5,Laura Almeida
3775,Horizonte de Guerra,6,Carlos Costa
3776,Amor de Mar,7,Laura Pereira
3777,Caminhada de Horizonte,8,Laura Santos
3778,Luz de Cidade,9,Maria Santos
3779,Tradição de Terra,10,Mateus Almeida
3780,Esperança de Fronteira,1,Ana Santos
3781,Reflexo de Renascer,2,Pedro Souza
3782,Luz de Mar,3,Carlos Oliveira
3783,Aventura de Destino,4,Ana Lima
3784,Imortal de Futuro,5,Ana Lima
3785,Sonho de Sonho,6,Beatriz Costa
3786,Coração de Horizonte,7,Pedro Souza
3787,Caminhada de Alma,8,Pedro Costa
3788,Horizonte de Horizontes,9,Maria Pereira
3789,Terra de Raízes,10,Mateus Gomes
3790,Destino de Herança,1,Mateus Costa
3791,Revolução de Renascer,2,Mateus Santos
3792,Vida de Coração,3,Laura Pereira
3793,História de Futuro,4,Rafael Silva
3794,Enigma de Fogo,5,Ana Costa
3795,Viagem de Enigma,6,Rafael Ferreira
3796,Natureza de Esperança,7,Rafael Lima
3797,Horizonte de Viagem,8,João Oliveira
3798,Sabedoria de Montanha,9,Carlos Gomes
3799,Esperança de Revolução,10,Pedro Silva
3800,Tradição de Fogo,1,Isabela Pereira
3801,Aventura de Herança,2,Carlos Santos
3802,Eterno de Montanha,3,Laura Oliveira
3803,Montanha de Céu,4,Carlos Lima
3804,Guerra de Herança,5,Isabela Silva
3805,Fogo de Ecos,6,Isabela Almeida
3806,Herança de Tradição,7,Mateus Almeida
3807,Liberdade de Esperança,8,Laura Costa
3808,Céu de Memória,9,Beatriz Santos
3809,Sonho de Sabedoria,10,Beatriz Costa
3810,Horizonte de Cidade,1,Mateus Pereira
3811,Tradição de Sabedoria,2,João Costa
3812,Sombras de Renascer,3,Carlos Lima
3813,História de Refúgio,4,Mateus Gomes
3814,Esperança de Terra,5,Rafael Almeida
3815,Horizonte de Amor,6,Rafael Souza
3816,Fronteira de Viagem,7,Carlos Almeida
3817,Mistério de Enigma,8,Ana Costa
3818,Eterno de Reflexo,9,João Ferreira
3819,Terra de Liberdade,10,Pedro Oliveira
3820,Destino de Renascer,1,Carlos Lima
3821,Fogo de Reflexo,2,Beatriz Gomes
3822,Luz de Reflexo,3,Rafael Costa
3823,Horizonte de Raízes,4,Ana Santos
3824,Raízes de Mar,5,João Oliveira
3825,Viagem de Alma,6,Mateus Souza
3826,Aventura de Sabedoria,7,Maria Ferreira
3827,História de Luz,8,Carlos Gomes
3828,Sonho de Herança,9,Rafael Costa
3829,Natureza de Coração,10,Mateus Costa
3830,Reflexo de Ecos,1,Maria Gomes
3831,História de Céu,2,Carlos Santos
3832,Imortal de Raízes,3,Rafael Gomes
3833,Terra de Esperança,4,João Silva
3834,Sonho de História,5,Ana Pereira
3835,Fronteira de Memória,6,Pedro Almeida
3836,Mar de Céu,7,João Almeida
3837,Horizontes de Esperança,8,Ana Oliveira
3838,Reflexo de Imortal,9,Isabela Silva
3839,Eterno de Liberdade,10,Mateus Ferreira
3840,Horizonte de Mistério,1,Beatriz Silva
3841,Aventura de Sombras,2,Pedro Almeida
3842,Sombras de Imortal,3,Maria Souza
3843,Sombras de Montanha,4,Beatriz Lima
3844,Cidade de Vento,5,Mateus Souza
3845,Vida de Viagem,6,Pedro Santos
3846,Memória de Raízes,7,Pedro Almeida
3847,Cidade de Coração,8,Isabela Costa
3848,Esperança de Destino,9,Carlos Pereira
3849,Céu de Renascer,10,Mateus Souza
3850,Coração de Céu,1,Pedro Souza
3851,Sabedoria de Esperança,2,Laura Souza
3852,Vento de História,3,Pedro Santos
3853,Segredo de Renascer,4,Beatriz Santos
3854,Revolução de Memória,5,Isabela Gomes
3855,Natureza de Sonho,6,Rafael Ferreira
3856,Guerra de Horizonte,7,Laura Pereira
3857,Céu de Reflexo,8,Isabela Silva
3858,Sabedoria de Labirinto,9,Maria Silva
3859,Esperança de Refúgio,10,Isabela Ferreira
3860,Horizonte de Amor,1,João Oliveira
3861,História de Sonho,2,Carlos Costa
3862,Horizontes de Vento,3,Beatriz Santos
3863,Sabedoria de Aventura,4,Carlos Ferreira
3864,Fronteira de Destino,5,Laura Almeida
3865,Tradição de Terra,6,Isabela Lima
3866,Liberdade de Destino,7,Beatriz Gomes
3867,Refúgio de Fronteira,8,Mateus Silva
3868,Vento de Destino,9,Rafael Costa
3869,Sabedoria de Imortal,10,Pedro Ferreira
3870,Guerra de Renascer,1,Mateus Gomes
3871,Horizonte de Alma,2,Rafael Lima
3872,Enigma de Vida,3,Pedro Ferreira
3873,Vida de Coração,4,Laura Almeida
3874,Ecos de Raízes,5,João Oliveira
3875,Futuro de Raízes,6,João Costa
3876,Ecos de Horizonte,7,João Ferreira
3877,Sabedoria de Eterno,8,Isabela Ferreira
3878,Aventura de Mar,9,Ana Pereira
3879,Segredo de Montanha,10,Pedro Silva
3880,Revolução de Sabedoria,1,Pedro Gomes
3881,Sonho de Renascer,2,Carlos Costa
3882,Refúgio de Vento,3,Beatriz Oliveira
3883,Vida de Guerra,4,Carlos Souza
3884,Futuro de Coração,5,Rafael Oliveira
3885,Reflexo de Mistério,6,Isabela Silva
3886,Amor de Sonho,7,Laura Oliveira
3887,Luz de Mistério,8,Carlos Costa
3888,Mar de Viagem,9,Isabela Gomes
3889,Renascer de Labirinto,10,Mateus Santos
3890,Fronteira de Segredo,1,João Santos
3891,Fronteira de Vento,2,Laura Pereira
3892,Liberdade de Aventura,3,João Almeida
3893,Cidade de Vento,4,Pedro Lima
3894,Guerra de Montanha,5,Laura Lima
3895,Revolução de Alma,6,Beatriz Santos
3896,Esperança de Segredo,7,Carlos Pereira
3897,Mar de Ecos,8,Carlos Souza
3898,Alma de Vida,9,Mateus Almeida
3899,História de Enigma,10,Mateus Ferreira
3900,Montanha de Segredo,1,Beatriz Souza
3901,Fogo de Fronteira,2,Maria Gomes
3902,Fronteira de Segredo,3,Mateus Oliveira
3903,Raízes de Montanha,4,Mateus Ferreira
3904,Viagem de Revolução,5,Carlos Pereira
3905,Renascer de Caminho,6,Beatriz Pereira
3906,Raízes de Ecos,7,Pedro Ferreira
3907,Horizonte de Revolução,8,João Santos
3908,Renascer de Futuro,9,Maria Silva
3909,Segredo de Terra,10,Beatriz Santos
3910,Caminho de Sabedoria,1,Mateus Almeida
3911,Memória de Alma,2,Beatriz Souza
3912,Sabedoria de Reflexo,3,Maria Almeida
3913,Fogo de Fogo,4,Mateus Almeida
3914,Guerra de Caminhada,5,Laura Oliveira
3915,Caminho de Liberdade,6,Maria Costa
3916,Tradição de Coração,7,João Ferreira
3917,Tradição de Renascer,8,Isabela Oliveira
3918,Eterno de Fogo,9,João Costa
3919,Futuro de Horizonte,10,Beatriz Costa
3920,Liberdade de Fogo,1,Beatriz Pereira
3921,Renascer de Ecos,2,Maria Pereira
3922,Céu de Amor,3,Beatriz Silva
3923,Reflexo de Sabedoria,4,Rafael Costa
3924,Montanha de Raízes,5,Rafael Ferreira
3925,Fogo de Aventura,6,Pedro Ferreira
3926,Mar de Liberdade,7,Rafael Almeida
3927,Enigma de Vida,8,Rafael Pereira
3928,Amor de Sabedoria,9,Pedro Lima
3929,Viagem de Memória,10,Rafael Ferreira
3930,Alma de Mistério,1,Maria Ferreira
3931,Liberdade de Natureza,2,Pedro Ferreira
3932,Caminho de Guerra,3,Rafael Silva
3933,Luz de Alma,4,Maria Oliveira
3934,Segredo de Raízes,5,Pedro Pereira
3935,Imortal de Caminho,6,Mateus Lima
3936,História de Fronteira,7,Maria Souza
3937,Mar de Céu,8,Laura Costa
3938,Horizonte de Terra,9,Isabela Pereira
3939,Imortal de Guerra,10,Beatriz Lima
3940,Segredo de Horizontes,1,Rafael Lima
3941,Fronteira de Destino,2,Pedro Silva
3942,Luz de Amor,3,Ana Ferreira
3943,Alma de História,4,Laura Gomes
3944,Amor de Destino,5,João Souza
3945,Futuro de Horizonte,6,Mateus Gomes
3946,Esperança de Natureza,7,Laura Almeida
3947,Montanha de Mar,8,Laura Oliveira
3948,Alma de Horizonte,9,Beatriz Silva
3949,Eterno de Destino,10,Isabela Souza
3950,Herança de Caminhada,1,Laura Pereira
3951,Destino de Montanha,2,Mateus Costa
3952,Eterno de Horizonte,3,Carlos Oliveira
3953,Ecos de Vento,4,Ana Souza
3954,Liberdade de Tradição,5,Pedro Lima
3955,Mistério de Fronteira,6,Beatriz Oliveira
3956,Mistério de Caminhada,7,Carlos Ferreira
3957,Caminhada de Amor,8,Pedro Costa
3958,Céu de Vida,9,Rafael Souza
3959,Natureza de Herança,10,Pedro Pereira
3960,Revolução de Viagem,1,Ana Santos
3961,Memória de Renascer,2,Rafael Gomes
3962,Destino de Eterno,3,Isabela Pereira
3963,Alma de Eterno,4,Laura Souza
3964,Vento de Ecos,5,Mateus Costa
3965,Coração de Labirinto,6,Mateus Silva
3966,Liberdade de Horizontes,7,Pedro Costa
3967,Labirinto de Labirinto,8,Rafael Almeida
3968,Labirinto de Amor,9,Mateus Santos
3969,Guerra de Sabedoria,10,Carlos Gomes
3970,Luz de Revolução,1,Ana Pereira
3971,Viagem de Sabedoria,2,Pedro Oliveira
3972,Fogo de Cidade,3,Carlos Santos
3973,Mistério de Liberdade,4,Carlos Silva
3974,Montanha de Memória,5,Ana Souza
3975,História de Horizonte,6,Rafael Oliveira
3976,Natureza de Refúgio,7,Pedro Santos
3977,Ecos de Aventura,8,João Almeida
3978,Caminho de Céu,9,Ana Silva
3979,Raízes de Futuro,10,Rafael Silva
3980,Sabedoria de Terra,1,Beatriz Santos
3981,Luz de Viagem,2,Mateus Silva
3982,Renascer de Caminhada,3,Pedro Oliveira
3983,Segredo de Futuro,4,Pedro Costa
3984,Imortal de Renascer,5,Isabela Gomes
3985,Revolução de Amor,6,Maria Ferreira
3986,Caminhada de Coração,7,Ana Ferreira
3987,Horizonte de Natureza,8,Rafael Gomes
3988,Caminhada de Renascer,9,Isabela Santos
3989,Segredo de Herança,10,Mateus Costa
3990,Natureza de Ecos,1,João Silva
3991,Terra de Amor,2,Pedro Souza
3992,Ecos de Aventura,3,Beatriz Souza
3993,Segredo de Refúgio,4,Maria Oliveira
3994,Aventura de Revolução,5,Ana Costa
3995,Raízes de Sonho,6,Beatriz Lima
3996,Futuro de Montanha,7,Carlos Pereira
3997,Mistério de Fogo,8,Carlos Silva
3998,Viagem de Herança,9,João Lima
3999,Luz de Luz,10,Beatriz Gomes
4000,Memória de Raízes,1,Isabela Silva
4001,Guerra de Sonho,2,Maria Almeida
4002,Sabedoria de Coração,3,Pedro Souza
4003,Renascer de Caminho,4,Rafael Costa
4004,Imortal de Caminhada,5,Beatriz Oliveira
4005,Horizonte de Ecos,6,Maria Lima
4006,Amor de Luz,7,Ana Gomes
4007,Céu de Terra,8,Ana Silva
4008,Horizontes de Amor,9,Isabela Santos
4009,Memória de Caminhada,10,Beatriz Costa
4010,Vento de Caminhada,1,Rafael Lima
4011,Terra de História,2,Pedro Costa
4012,Liberdade de Sabedoria,3,Carlos Almeida
4013,Cidade de Memória,4,Mateus Almeida
4014,Terra de Céu,5,Carlos Oliveira
4015,Revolução de Refúgio,6,Beatriz Oliveira
4016,Amor de Raízes,7,João Silva
4017,Caminhada de Renascer,8,Isabela Oliveira
4018,Esperança de Cidade,9,Pedro Silva
4019,História de Imortal,10,Laura Costa
4020,Terra de Liberdade,1,Carlos Silva
4021,Mar de Horizontes,2,Beatriz Silva
4022,Vida de Revolução,3,Rafael Lima
4023,Futuro de Mar,4,Pedro Pereira
4024,Sabedoria de Mar,5,Carlos Almeida
4025,Fogo de Sombras,6,João Pereira
4026,Imortal de Montanha,7,Pedro Costa
4027,Horizonte de Refúgio,8,Maria Lima
4028,Raízes de Vida,9,Carlos Santos
4029,Vida de Aventura,10,Pedro Souza
4030,Horizontes de Imortal,1,Mateus Santos
4031,Vida de Enigma,2,Carlos Santos
4032,Raízes de Renascer,3,Isabela Lima
4033,Caminhada de Fogo,4,Rafael Pereira
4034,Alma de Horizonte,5,Ana Lima
4035,Sombras de Mistério,6,Maria Silva
4036,Guerra de Vento,7,Rafael Almeida
4037,Coração de Renascer,8,Ana Costa
4038,Renascer de Viagem,9,Ana Lima
4039,Luz de Fronteira,10,Isabela Ferreira
4040,Herança de Renascer,1,João Almeida
4041,Reflexo de Tradição,2,João Pereira
4042,Aventura de Sabedoria,3,Isabela Lima
4043,Renascer de Vento,4,Pedro Gomes
4044,Montanha de Mar,5,Isabela Lima
4045,Enigma de Vida,6,Maria Oliveira
4046,Aventura de Enigma,7,Carlos Pereira
4047,Vento de Alma,8,Ana Souza
4048,Fronteira de Destino,9,Pedro Souza
4049,Eterno de Horizonte,10,Laura Ferreira
4050,Fogo de Caminhada,1,Pedro Ferreira
4051,Renascer de Esperança,2,João Gomes
4052,Fogo de Vida,3,Maria Souza
4053,Renascer de Guerra,4,Carlos Souza
4054,Luz de Raízes,5,Isabela Souza
4055,Amor de Refúgio,6,Isabela Pereira
4056,Sonho de Sombras,7,Pedro Ferreira
4057,Esperança de História,8,Beatriz Costa
4058,Liberdade de Céu,9,João Pereira
4059,Vento de Sonho,10,Isabela Oliveira
4060,Tradição de Caminhada,1,Maria Souza
4061,Renascer de Memória,2,Beatriz Souza
4062,Montanha de Mar,3,João Costa
4063,Raízes de Horizontes,4,Laura Souza
4064,Renascer de Imortal,5,Rafael Souza
4065,História de Herança,6,Beatriz Souza
4066,Esperança de Sonho,7,João Lima
4067,Mar de Tradição,8,Carlos Silva
4068,Sonho de Imortal,9,Ana Silva
4069,Esperança de Mar,10,Rafael Santos
4070,Horizonte de Sonho,1,Maria Oliveira
4071,Horizontes de Liberdade,2,Pedro Costa
4072,Futuro de Imortal,3,Isabela Silva
4073,Labirinto de Sabedoria,4,Beatriz Almeida
4074,Reflexo de Horizontes,5,Laura Gomes
4075,Céu de Montanha,6,Laura Santos
4076,Fogo de Segredo,7,João Santos
4077,Enigma de Luz,8,Beatriz Ferreira
4078,Vida de Horizonte,9,Rafael Silva
4079,Montanha de Renascer,10,Carlos Silva
4080,Aventura de Terra,1,Isabela Almeida
4081,Memória de Amor,2,Rafael Oliveira
4082,Viagem de Imortal,3,Pedro Gomes
4083,Fronteira de Luz,4,Ana Souza
4084,Raízes de Esperança,5,Rafael Ferreira
4085,Vida de Mistério,6,João Costa
4086,Aventura de Horizonte,7,Carlos Santos
4087,Caminhada de Viagem,8,João Pereira
4088,Herança de Refúgio,9,João Pereira
4089,Terra de Caminho,10,Pedro Oliveira
4090,Fogo de Cidade,1,Isabela Oliveira
4091,Enigma de Liberdade,2,Beatriz Souza
4092,Luz de Raízes,3,Maria Ferreira
4093,Vida de Herança,4,Isabela Santos
4094,Esperança de Revolução,5,Mateus Santos
4095,Cidade de Terra,6,Ana Pereira
4096,Renascer de Refúgio,7,Laura Costa
4097,Labirinto de Montanha,8,Pedro Lima
4098,Montanha de Mistério,9,Laura Ferreira
4099,Aventura de Herança,10,Laura Almeida
4100,Tradição de Montanha,1,Carlos Ferreira
4101,Segredo de Renascer,2,Laura Almeida
4102,Montanha de Fronteira,3,Maria Costa
4103,Vida de Fogo,4,Isabela Pereira
4104,Fogo de Vento,5,Rafael Costa
4105,Revolução de Sabedoria,6,Ana Oliveira
4106,Imortal de Montanha,7,Carlos Ferreira
4107,Luz de Fogo,8,Maria Almeida
4108,Vento de Tradição,9,Rafael Lima
4109,Reflexo de Sabedoria,10,Ana Souza
4110,Vento de Fronteira,1,Isabela Silva
4111,Sombras de Mistério,2,Mateus Ferreira
4112,Refúgio de Horizontes,3,Laura Oliveira
4113,Tradição de Amor,4,Carlos Santos
4114,Caminhada de Labirinto,5,Beatriz Ferreira
4115,Amor de Memória,6,Pedro Almeida
4116,Reflexo de Mar,7,Pedro Lima
4117,Terra de Alma,8,Carlos Almeida
4118,Segredo de Natureza,9,Maria Costa
4119,Fronteira de Destino,10,Ana Oliveira
4120,Natureza de Horizontes,1,Isabela Costa
4121,Caminhada de Labirinto,2,Pedro Costa
4122,Luz de Guerra,3,Ana Oliveira
4123,Esperança de Mistério,4,Isabela Lima
4124,Sombras de Vento,5,João Lima
4125,Horizonte de Mistério,6,Pedro Lima
4126,Alma de Sabedoria,7,Ana Santos
4127,Destino de Alma,8,Laura Gomes
4128,Vida de Herança,9,Laura Ferreira
4129,Renascer de Fogo,10,Carlos Lima
4130,Eterno de Herança,1,Isabela Pereira
4131,Natureza de Mistério,2,Rafael Silva
4132,Enigma de Sonho,3,Isabela Santos
4133,Revolução de Reflexo,4,Beatriz Souza
4134,Vento de Labirinto,5,Beatriz Oliveira
4135,Montanha de Eterno,6,Laura Santos
4136,Eterno de Imortal,7,João Oliveira
4137,Destino de Esperança,8,João Lima
4138,Liberdade de Cidade,9,Ana Ferreira
4139,Horizonte de Sonho,10,Rafael Gomes
4140,Raízes de Herança,1,João Ferreira
4141,Terra de Caminhada,2,Pedro Oliveira
4142,Revolução de Herança,3,João Lima
4143,Destino de Mar,4,Ana Lima
4144,Herança de Horizonte,5,Rafael Costa
4145,Coração de Herança,6,Laura Silva
4146,Reflexo de Renascer,7,Mateus Ferreira
4147,Imortal de Mar,8,João Gomes
4148,Sabedoria de Liberdade,9,Maria Gomes
4149,Natureza de Alma,10,Pedro Almeida
4150,Horizontes de Coração,1,Maria Souza
4151,Eterno de Terra,2,Mateus Gomes
4152,Amor de Sonho,3,Laura Gomes
4153,Alma de Fogo,4,João Lima
4154,Fogo de Segredo,5,Beatriz Ferreira
4155,Revolução de Fogo,6,Carlos Costa
4156,Viagem de Luz,7,Isabela Silva
4157,Montanha de Ecos,8,Carlos Gomes
4158,Revolução de Esperança,9,Mateus Almeida
4159,Eterno de Horizonte,10,Isabela Ferreira
4160,Fogo de Amor,1,Maria Gomes
4161,Viagem de Revolução,2,Beatriz Pereira
4162,Raízes de Eterno,3,Laura Souza
4163,Guerra de Montanha,4,Mateus Santos
4164,Natureza de Aventura,5,Mateus Lima
4165,Segredo de Guerra,6,Ana Lima
4166,Céu de Segredo,7,Beatriz Silva
4167,Sabedoria de Ecos,8,Mateus Almeida
4168,Guerra de Futuro,9,Beatriz Lima
4169,Caminho de Alma,10,Mateus Pereira
4170,Cidade de Céu,1,Pedro Souza
4171,Eterno de Destino,2,Isabela Souza
4172,Reflexo de Futuro,3,Beatriz Costa
4173,Destino de Céu,4,Isabela Souza
4174,Fogo de Aventura,5,Maria Santos
4175,Aventura de Eterno,6,Laura Oliveira
4176,Liberdade de Vida,7,Beatriz Oliveira
4177,Vida de Imortal,8,João Costa
4178,Renascer de Terra,9,Carlos Ferreira
4179,Vida de Destino,10,Carlos Silva
4180,Segredo de Sombras,1,Carlos Gomes
4181,Céu de Enigma,2,Isabela Souza
4182,Sonho de Horizontes,3,Isabela Pereira
4183,Refúgio de Guerra,4,Carlos Almeida
4184,Memória de Céu,5,Pedro Lima
4185,Caminho de Renascer,6,Maria Pereira
4186,Vento de Luz,7,Beatriz Pereira
4187,História de Viagem,8,Rafael Almeida
4188,Revolução de Mar,9,Beatriz Pereira
4189,Caminhada de Renascer,10,Ana Lima
4190,Viagem de Tradição,1,Rafael Souza
4191,Liberdade de Horizonte,2,João Gomes
4192,Amor de Reflexo,3,Pedro Oliveira
4193,Caminho de Renascer,4,Isabela Almeida
4194,Caminhada de Coração,5,Ana Costa
4195,Sombras de Cidade,6,Mateus Ferreira
4196,Montanha de Montanha,7,Pedro Silva
4197,Futuro de Cidade,8,Carlos Almeida
4198,Natureza de Vento,9,Carlos Santos
4199,Renascer de Mar,10,Pedro Lima
4200,Fogo de Renascer,1,João Costa
4201,Eterno de Amor,2,Mateus Souza
4202,Herança de Coração,3,Pedro Souza
4203,Fronteira de Ecos,4,Pedro Almeida
4204,Caminhada de História,5,Laura Costa
4205,Liberdade de Horizonte,6,Beatriz Ferreira
4206,Vida de Guerra,7,Isabela Pereira
4207,Memória de Imortal,8,Isabela Oliveira
4208,Fogo de Terra,9,Pedro Ferreira
4209,Revolução de Refúgio,10,Laura Silva
4210,Enigma de Revolução,1,João Oliveira
4211,Luz de Tradição,2,Rafael Ferreira
4212,Herança de Herança,3,Ana Silva
4213,Céu de Caminhada,4,Carlos Ferreira
4214,Refúgio de Raízes,5,Mateus Pereira
4215,Luz de Revolução,6,Mateus Gomes
4216,Natureza de Aventura,7,João Oliveira
4217,Ecos de Segredo,8,Maria Pereira
4218,História de Alma,9,Maria Ferreira
4219,Reflexo de Fronteira,10,Maria Lima
4220,Eterno de Tradição,1,Laura Ferreira
4221,História de Amor,2,Laura Santos
4222,Esperança de Herança,3,Pedro Souza
4223,Refúgio de Cidade,4,Mateus Oliveira
4224,Imortal de Viagem,5,Pedro Almeida
4225,Fogo de Guerra,6,Carlos Costa
4226,Cidade de Sabedoria,7,Rafael Gomes
4227,Horizontes de História,8,Ana Pereira
4228,Mar de Herança,9,Carlos Souza
4229,Sonho de Enigma,10,Laura Ferreira
4230,Reflexo de Refúgio,1,Ana Almeida
4231,Caminhada de Labirinto,2,Carlos Souza
4232,Terra de Esperança,3,Ana Silva
4233,Terra de Horizonte,4,Ana Ferreira
4234,Imortal de Memória,5,João Costa
4235,Labirinto de Renascer,6,Pedro Lima
4236,Cidade de Renascer,7,Maria Souza
4237,Luz de Imortal,8,João Gomes
4238,Caminhada de Caminhada,9,Beatriz Gomes
4239,Enigma de Raízes,10,João Silva
4240,História de Mistério,1,Mateus Santos
4241,Sonho de Renascer,2,Mateus Costa
4242,Raízes de Segredo,3,João Oliveira
4243,Vento de Terra,4,Laura Souza
4244,Vida de Tradição,5,Beatriz Ferreira
4245,Eterno de Alma,6,Beatriz Ferreira
4246,Sombras de Liberdade,7,Rafael Costa
4247,Ecos de Labirinto,8,Rafael Ferreira
4248,Esperança de Montanha,9,Ana Pereira
4249,História de Mistério,10,Maria Santos
4250,Terra de Caminhada,1,Maria Santos
4251,Segredo de Horizonte,2,Rafael Oliveira
4252,Mistério de Vida,3,Laura Almeida
4253,Caminhada de Aventura,4,Carlos Ferreira
4254,Eterno de Renascer,5,Pedro Ferreira
4255,Labirinto de Vida,6,Laura Silva
4256,Segredo de Renascer,7,Isabela Santos
4257,Sombras de Sabedoria,8,Laura Almeida
4258,Reflexo de Montanha,9,Mateus Gomes
4259,Enigma de Horizonte,10,Isabela Lima
4260,Montanha de Futuro,1,Isabela Ferreira
4261,Tradição de Sombras,2,Pedro Pereira
4262,Viagem de Esperança,3,Laura Costa
4263,Vida de Fogo,4,Mateus Souza
4264,Vida de Mar,5,Carlos Santos
4265,Esperança de Futuro,6,Mateus Gomes
4266,Aventura de Herança,7,Carlos Oliveira
4267,História de Horizonte,8,Ana Oliveira
4268,Terra de Reflexo,9,João Ferreira
4269,Horizonte de Luz,10,Ana Pereira
4270,Fronteira de Labirinto,1,Ana Lima
4271,Alma de Destino,2,Isabela Costa
4272,Memória de Imortal,3,Maria Pereira
4273,Horizonte de Esperança,4,Isabela Lima
4274,Vento de Tradição,5,João Costa
4275,Enigma de Labirinto,6,Mateus Costa
4276,Céu de Vida,7,Beatriz Lima
4277,Horizonte de Liberdade,8,Ana Costa
4278,História de Caminho,9,Maria Pereira
4279,Imortal de Futuro,10,Carlos Costa
4280,História de Fronteira,1,Pedro Gomes
4281,Fronteira de Cidade,2,Isabela Santos
4282,Viagem de Sonho,3,Mateus Lima
4283,Viagem de Montanha,4,Ana Pereira
4284,Horizonte de Luz,5,Beatriz Pereira
4285,Eterno de Sombras,6,Carlos Pereira
4286,Tradição de Refúgio,7,Laura Souza
4287,Segredo de Céu,8,Maria Oliveira
4288,Enigma de Enigma,9,Isabela Oliveira
4289,Destino de Sonho,10,Laura Santos
4290,Reflexo de Natureza,1,João Santos
4291,Guerra de Vento,2,Isabela Almeida
4292,Tradição de Esperança,3,Rafael Oliveira
4293,Herança de Imortal,4,Ana Souza
4294,Destino de Futuro,5,Beatriz Ferreira
4295,Mistério de Luz,6,Maria Gomes
4296,Sonho de Vida,7,Mateus Gomes
4297,Segredo de Vida,8,Mateus Gomes
4298,Vida de Guerra,9,Mateus Oliveira
4299,Ecos de Aventura,10,Laura Santos
4300,Eterno de História,1,Beatriz Oliveira
4301,Vento de Raízes,2,Ana Costa
4302,Renascer de Sombras,3,Ana Oliveira
4303,Guerra de Ecos,4,Beatriz Silva
4304,Fronteira de Mistério,5,Pedro Gomes
4305,Cidade de Reflexo,6,Rafael Costa
4306,Eterno de Viagem,7,Beatriz Almeida
4307,Mistério de Natureza,8,Ana Almeida
4308,Vento de Herança,9,Mateus Santos
4309,Cidade de Sabedoria,10,Laura Santos
4310,Natureza de Herança,1,Isabela Oliveira
4311,Destino de Sombras,2,Carlos Almeida
4312,História de Labirinto,3,Maria Costa
4313,Fogo de Natureza,4,Maria Lima
4314,Refúgio de Horizontes,5,Pedro Souza
4315,Liberdade de Montanha,6,Laura Oliveira
4316,Renascer de Aventura,7,Rafael Pereira
4317,Destino de Terra,8,Mateus Costa
4318,Vida de Amor,9,João Pereira
4319,Horizonte de Terra,10,Maria Lima
4320,Fogo de Eterno,1,Ana Gomes
4321,Futuro de Amor,2,Ana Almeida
4322,Sombras de Memória,3,Rafael Almeida
4323,Liberdade de Reflexo,4,Carlos Souza
4324,Fronteira de Viagem,5,Beatriz Costa
4325,Esperança de Luz,6,João Oliveira
4326,Aventura de Eterno,7,Pedro Costa
4327,Horizonte de Guerra,8,Mateus Almeida
4328,Coração de Amor,9,Rafael Lima
4329,Destino de Esperança,10,Maria Oliveira
4330,Sonho de Alma,1,Maria Almeida
4331,Fogo de Revolução,2,Laura Oliveira
4332,Sabedoria de Caminhada,3,Ana Gomes
4333,Alma de Vento,4,Rafael Oliveira
4334,Liberdade de Destino,5,Pedro Gomes
4335,Liberdade de Mar,6,João Souza
4336,Vida de Renascer,7,Laura Pereira
4337,Vida de Reflexo,8,João Pereira
4338,Montanha de Liberdade,9,Rafael Souza
4339,Refúgio de Raízes,10,Mateus Souza
4340,Horizonte de Caminho,1,Isabela Pereira
4341,Natureza de Refúgio,2,Pedro Costa
4342,Destino de Herança,3,Pedro Souza
4343,Sombras de Montanha,4,Isabela Oliveira
4344,Alma de Eterno,5,Carlos Pereira
4345,Horizonte de Sonho,6,Rafael Ferreira
4346,Luz de Raízes,7,Laura Costa
4347,Destino de Labirinto,8,Carlos Ferreira
4348,Futuro de Eterno,9,João Lima
4349,Tradição de Cidade,10,João Santos
4350,Alma de Revolução,1,Ana Gomes
4351,História de Labirinto,2,Beatriz Silva
4352,Horizontes de Coração,3,Mateus Silva
4353,Enigma de Luz,4,Mateus Costa
4354,Liberdade de Amor,5,Laura Ferreira
4355,Refúgio de Enigma,6,Isabela Ferreira
4356,Esperança de Eterno,7,Isabela Costa
4357,Destino de Vento,8,Beatriz Ferreira
